HEAD,RELATION,TAIL
头痛,treated_by,咳特灵片
咖啡酸片,to_treat,出血......
出血......,treated_by,咖啡酸片
咖啡因,adverse_reaction,流产
流产,adverse_reaction_of,咖啡因
咖啡因,adverse_reaction,抽搐
抽搐,adverse_reaction_of,咖啡因
咖啡因,adverse_reaction,头痛
头痛,adverse_reaction_of,咖啡因
咖啡因,adverse_reaction,呕吐
呕吐,adverse_reaction_of,咖啡因
咖啡因,adverse_reaction,紧张
紧张,adverse_reaction_of,咖啡因
咖啡因,adverse_reaction,耳鸣
耳鸣,adverse_reaction_of,咖啡因
咖啡因,adverse_reaction,恶心
恶心,adverse_reaction_of,咖啡因
咖啡因,adverse_reaction,早产
早产,adverse_reaction_of,咖啡因
咖啡因,adverse_reaction,失眠症
失眠症,adverse_reaction_of,咖啡因
咽喉部外伤,contains_symptom,水肿
水肿,symptom_of,咽喉部外伤
咽喉部外伤,contains_symptom,继发感染
继发感染,symptom_of,咽喉部外伤
咽喉部外伤,contains_symptom,瘫痪
瘫痪,symptom_of,咽喉部外伤
咽喉部外伤,contains_symptom,休克
休克,symptom_of,咽喉部外伤
咽喉部外伤,contains_symptom,呼吸困难
呼吸困难,symptom_of,咽喉部外伤
咽喉部外伤,contains_symptom,疼痛
疼痛,symptom_of,咽喉部外伤
咽喉部外伤,contains_symptom,感染
感染,symptom_of,咽喉部外伤
咽喉部外伤,contains_symptom,食管癌
食管癌,symptom_of,咽喉部外伤
咽喉部外伤,contains_symptom,肺炎
肺炎,symptom_of,咽喉部外伤
咽喉部充血,related_to,慢性咽炎
慢性咽炎,related_to,咽喉部充血
咽喉部充血,related_to,急性咽喉炎
急性咽喉炎,related_to,咽喉部充血
咽喉炎,related_to,慢性咽炎
慢性咽炎,related_to,咽喉炎
咽喉炎,related_to,咽峡炎
咽峡炎,related_to,咽喉炎
咪喹莫特,to_treat,疱疹
疱疹,treated_by,咪喹莫特
咪喹莫特,to_treat,单纯疱疹感染
单纯疱疹感染,treated_by,咪喹莫特
咪喹莫特,to_treat,扁平疣
扁平疣,treated_by,咪喹莫特
咪喹莫特,to_treat,寻常疣
寻常疣,treated_by,咪喹莫特
咪喹莫特,adverse_reaction,生殖器疣
生殖器疣,adverse_reaction_of,咪喹莫特
咽喉疼痛,related_to,慢性咽炎
慢性咽炎,related_to,咽喉疼痛
咽喉疼痛,related_to,咽炎
咽炎,related_to,咽喉疼痛
咽喉痛,contains_symptom,恶心
恶心,symptom_of,咽喉痛
咽喉痛,contains_symptom,高热
高热,symptom_of,咽喉痛
咽喉痛,contains_symptom,声音嘶哑
声音嘶哑,symptom_of,咽喉痛
咽喉痛,contains_symptom,肿瘤
肿瘤,symptom_of,咽喉痛
咽喉痛,contains_symptom,咽痛
咽痛,symptom_of,咽喉痛
咽喉异物,complication_to,扁桃体炎
扁桃体炎,complication_to,咽喉异物
咽喉异物,contains_symptom,咽痛
咽痛,symptom_of,咽喉异物
咽喉异物,contains_symptom,疼痛
疼痛,symptom_of,咽喉异物
咽喉异物,contains_symptom,水肿
水肿,symptom_of,咽喉异物
咽喉异物,contains_symptom,呕吐
呕吐,symptom_of,咽喉异物
咽喉异物,contains_symptom,咳嗽
咳嗽,symptom_of,咽喉异物
咽喉异物,contains_symptom,发热
发热,symptom_of,咽喉异物
咽喉异物,contains_symptom,食管癌
食管癌,symptom_of,咽喉异物
咽喉异物,contains_symptom,感染
感染,symptom_of,咽喉异物
咽喉异物,contains_symptom,呼吸困难
呼吸困难,symptom_of,咽喉异物
咽喉异物,contains_symptom,声音嘶哑
声音嘶哑,symptom_of,咽喉异物
咽喉异物,contains_symptom,咽部异物感
咽部异物感,symptom_of,咽喉异物
保和咀嚼片,to_treat,胃
胃,treated_by,保和咀嚼片
咽鼓管阻塞,complication_to,耳聋
耳聋,complication_to,咽鼓管阻塞
咽鼓管阻塞,contains_symptom,耳聋
耳聋,symptom_of,咽鼓管阻塞
咽鼓管阻塞,contains_symptom,中耳炎
中耳炎,symptom_of,咽鼓管阻塞
咽鼓管阻塞,contains_symptom,耳鸣
耳鸣,symptom_of,咽鼓管阻塞
咽峡炎,contains_symptom,呕吐
呕吐,symptom_of,咽峡炎
咽峡炎,treated_by,西地碘
西地碘,to_treat,咽峡炎
咽峡炎,related_to,咽炎
咽炎,related_to,咽峡炎
大,related_to,呼吸困难
呼吸困难,related_to,大
大,related_to,肺结核
肺结核,related_to,大
大,related_to,支气管扩张
支气管扩张,related_to,大
大,related_to,肺栓塞
肺栓塞,related_to,大
和血明目片,to_treat,出血......
出血......,treated_by,和血明目片
咳嗽,related_to,百日咳
百日咳,related_to,咳嗽
咳嗽,related_to,hiv相关呼吸道感染
hiv相关呼吸道感染,related_to,咳嗽
咳嗽痰多,related_to,持续性发热
持续性发热,related_to,咳嗽痰多
咳嗽痰多,related_to,咳嗽
咳嗽,related_to,咳嗽痰多
咳嗽痰多,related_to,支气管肺炎
支气管肺炎,related_to,咳嗽痰多
咳嗽痰多,check_item,痰培养药敏试验
痰培养药敏试验,checked_for,咳嗽痰多
咽立爽滴丸,to_treat,慢性咽炎
慢性咽炎,treated_by,咽立爽滴丸
咽立爽滴丸,to_treat,急性咽炎
急性咽炎,treated_by,咽立爽滴丸
咽立爽滴丸,to_treat,咽炎
咽炎,treated_by,咽立爽滴丸
咽立爽口含滴丸,to_treat,咽炎
咽炎,treated_by,咽立爽口含滴丸
前列舒丸,to_treat,前列腺炎
前列腺炎,treated_by,前列舒丸
前列舒丸,to_treat,慢性前列腺炎
慢性前列腺炎,treated_by,前列舒丸
前列舒丸,to_treat,尿频
尿频,treated_by,前列舒丸
前列舒丸,to_treat,前列腺增生
前列腺增生,treated_by,前列舒丸
前列舒丸,to_treat,尿急
尿急,treated_by,前列舒丸
前列舒乐片,to_treat,慢性前列腺炎
慢性前列腺炎,treated_by,前列舒乐片
前列舒乐片,to_treat,尿急
尿急,treated_by,前列舒乐片
前列舒乐片,to_treat,尿频
尿频,treated_by,前列舒乐片
前列舒乐片,to_treat,前列腺增生
前列腺增生,treated_by,前列舒乐片
前列舒乐片,to_treat,乏力
乏力,treated_by,前列舒乐片
前列舒乐片,to_treat,无力
无力,treated_by,前列舒乐片
前列舒乐胶囊,to_treat,前列腺增生
前列腺增生,treated_by,前列舒乐胶囊
前列舒乐胶囊,to_treat,尿频
尿频,treated_by,前列舒乐胶囊
前列舒乐胶囊,to_treat,尿急
尿急,treated_by,前列舒乐胶囊
前列舒乐胶囊,to_treat,补肾益气
补肾益气,treated_by,前列舒乐胶囊
前列舒乐胶囊,to_treat,慢性前列腺炎
慢性前列腺炎,treated_by,前列舒乐胶囊
前列舒乐胶囊,to_treat,乏力
乏力,treated_by,前列舒乐胶囊
前列舒乐胶囊,to_treat,无力
无力,treated_by,前列舒乐胶囊
前列舒通胶囊,to_treat,尿急
尿急,treated_by,前列舒通胶囊
前列舒通胶囊,to_treat,尿频
尿频,treated_by,前列舒通胶囊
前列舒通胶囊,to_treat,疼痛
疼痛,treated_by,前列舒通胶囊
前列地尔,adverse_reaction,恶心
恶心,adverse_reaction_of,前列地尔
前列地尔,adverse_reaction,头晕....
头晕....,adverse_reaction_of,前列地尔
前列地尔,adverse_reaction,疲劳
疲劳,adverse_reaction_of,前列地尔
前列地尔,adverse_reaction,疼痛
疼痛,adverse_reaction_of,前列地尔
前列地尔,adverse_reaction,头痛
头痛,adverse_reaction_of,前列地尔
前列地尔,adverse_reaction,呕吐
呕吐,adverse_reaction_of,前列地尔
前列地尔,adverse_reaction,水肿
水肿,adverse_reaction_of,前列地尔
前列地尔,adverse_reaction,静脉炎
静脉炎,adverse_reaction_of,前列地尔
前列地尔,to_treat,肝炎
肝炎,treated_by,前列地尔
前列地尔,to_treat,疼痛
疼痛,treated_by,前列地尔
前列地尔,to_treat,肺动脉高压
肺动脉高压,treated_by,前列地尔
前列解毒胶囊,adverse_reaction,食欲不振
食欲不振,adverse_reaction_of,前列解毒胶囊
前列解毒胶囊,to_treat,疼痛
疼痛,treated_by,前列解毒胶囊
前列康片,to_treat,前列腺增生
前列腺增生,treated_by,前列康片
前列康片,to_treat,前列腺炎
前列腺炎,treated_by,前列康片
前列安栓,to_treat,尿频
尿频,treated_by,前列安栓
前列安栓,to_treat,尿痛....
尿痛....,treated_by,前列安栓
前列安栓,to_treat,腹痛
腹痛,treated_by,前列安栓
前列安栓,to_treat,疼痛
疼痛,treated_by,前列安栓
前列安栓,to_treat,前列腺炎
前列腺炎,treated_by,前列安栓
前列安通片,to_treat,尿急
尿急,treated_by,前列安通片
前列安通片,to_treat,尿频
尿频,treated_by,前列安通片
前列安通胶囊,to_treat,尿频
尿频,treated_by,前列安通胶囊
前列安通胶囊,to_treat,尿急
尿急,treated_by,前列安通胶囊
前列通片,to_treat,尿频
尿频,treated_by,前列通片
前列通片,to_treat,尿痛....
尿痛....,treated_by,前列通片
前列通片,to_treat,尿急
尿急,treated_by,前列通片
前列通片,to_treat,疼痛
疼痛,treated_by,前列通片
前列通片,to_treat,前列腺炎
前列腺炎,treated_by,前列通片
前列通瘀胶囊,to_treat,疼痛
疼痛,treated_by,前列通瘀胶囊
前列通瘀胶囊,to_treat,尿急
尿急,treated_by,前列通瘀胶囊
前列通瘀胶囊,to_treat,尿频
尿频,treated_by,前列通瘀胶囊
前列闭尔通栓,to_treat,前列腺炎
前列腺炎,treated_by,前列闭尔通栓
前列闭尔通栓,to_treat,前列腺增生
前列腺增生,treated_by,前列闭尔通栓
前列闭尔通栓,to_treat,排尿困难及尿潴留
排尿困难及尿潴留,treated_by,前列闭尔通栓
前列闭尔通栓,to_treat,尿频
尿频,treated_by,前列闭尔通栓
前列欣胶囊,to_treat,前列腺炎
前列腺炎,treated_by,前列欣胶囊
前列欣胶囊,to_treat,前列腺增生
前列腺增生,treated_by,前列欣胶囊
前列欣胶囊,to_treat,早泄
早泄,treated_by,前列欣胶囊
前列欣胶囊,to_treat,慢性前列腺炎
慢性前列腺炎,treated_by,前列欣胶囊
前列欣胶囊,to_treat,尿频
尿频,treated_by,前列欣胶囊
前列欣胶囊,to_treat,勃起功能障碍
勃起功能障碍,treated_by,前列欣胶囊
前列欣胶囊,to_treat,尿痛....
尿痛....,treated_by,前列欣胶囊
前列欣胶囊,to_treat,尿急
尿急,treated_by,前列欣胶囊
前列腺b超检查,related_to,前列腺炎
前列腺炎,related_to,前列腺b超检查
前列腺b超检查,related_to,前列腺癌
前列腺癌,related_to,前列腺b超检查
前列腺b超检查,related_to,细菌性前列腺炎
细菌性前列腺炎,related_to,前列腺b超检查
前列腺癌,contains_symptom,血尿
血尿,symptom_of,前列腺癌
前列腺癌,contains_symptom,尿失禁
尿失禁,symptom_of,前列腺癌
前列腺癌,contains_symptom,腰痛
腰痛,symptom_of,前列腺癌
前列腺癌,contains_symptom,肿瘤
肿瘤,symptom_of,前列腺癌
前列腺癌,contains_symptom,排尿困难及尿潴留
排尿困难及尿潴留,symptom_of,前列腺癌
前列腺癌,contains_symptom,尿频
尿频,symptom_of,前列腺癌
前列腺癌,contains_symptom,疼痛
疼痛,symptom_of,前列腺癌
前列腺癌,contains_symptom,结节
结节,symptom_of,前列腺癌
前列腺癌,contains_symptom,尿潴留
尿潴留,symptom_of,前列腺癌
前列腺癌,contains_symptom,淋巴结肿大
淋巴结肿大,symptom_of,前列腺癌
前列腺癌,contains_symptom,尿急
尿急,symptom_of,前列腺癌
前列腺癌,contains_symptom,嗜睡
嗜睡,symptom_of,前列腺癌
前列腺癌,contains_symptom,贫血
贫血,symptom_of,前列腺癌
前列腺癌,contains_symptom,厌食
厌食,symptom_of,前列腺癌
前列腺癌,complication_to,直肠炎
直肠炎,complication_to,前列腺癌
前列腺癌,complication_to,腹泻病
腹泻病,complication_to,前列腺癌
前列腺癌,complication_to,肾功能衰竭
肾功能衰竭,complication_to,前列腺癌
前列腺癌,complication_to,排尿困难及尿潴留
排尿困难及尿潴留,complication_to,前列腺癌
前列腺癌,complication_to,男子乳腺发育
男子乳腺发育,complication_to,前列腺癌
前列腺癌,complication_to,勃起功能障碍
勃起功能障碍,complication_to,前列腺癌
前列腺癌,complication_to,尿失禁
尿失禁,complication_to,前列腺癌
前列腺癌,complication_to,尿道狭窄
尿道狭窄,complication_to,前列腺癌
前列腺癌,complication_to,尿频
尿频,complication_to,前列腺癌
前列腺癌,complication_to,尿急
尿急,complication_to,前列腺癌
前列腺癌,check_item,肾功能衰竭
肾功能衰竭,checked_for,前列腺癌
前列腺癌,treated_by,腹腔镜检查
腹腔镜检查,to_treat,前列腺癌
前列腺增生,related_to,前列腺疾病
前列腺疾病,related_to,前列腺增生
前列腺炎,contains_symptom,感染
感染,symptom_of,前列腺炎
前列腺炎,contains_symptom,疲乏
疲乏,symptom_of,前列腺炎
前列腺炎,contains_symptom,勃起功能障碍
勃起功能障碍,symptom_of,前列腺炎
前列腺炎,contains_symptom,早泄
早泄,symptom_of,前列腺炎
前列腺炎,contains_symptom,无力
无力,symptom_of,前列腺炎
前列腺炎,contains_symptom,性功能障碍
性功能障碍,symptom_of,前列腺炎
前列腺炎,contains_symptom,寒战
寒战,symptom_of,前列腺炎
前列腺炎,contains_symptom,尿潴留
尿潴留,symptom_of,前列腺炎
前列腺炎,contains_symptom,泌尿道感染
泌尿道感染,symptom_of,前列腺炎
前列腺炎,contains_symptom,排尿困难及尿潴留
排尿困难及尿潴留,symptom_of,前列腺炎
前列腺炎,contains_symptom,尿痛....
尿痛....,symptom_of,前列腺炎
前列腺炎,contains_symptom,膀胱炎
膀胱炎,symptom_of,前列腺炎
前列腺炎,contains_symptom,尿频
尿频,symptom_of,前列腺炎
前列腺炎,contains_symptom,尿急
尿急,symptom_of,前列腺炎
前列腺炎,contains_symptom,排尿不畅
排尿不畅,symptom_of,前列腺炎
前列腺炎,contains_symptom,压痛
压痛,symptom_of,前列腺炎
前列腺炎,contains_symptom,疼痛
疼痛,symptom_of,前列腺炎
前列腺炎,contains_symptom,发热
发热,symptom_of,前列腺炎
前列腺炎,contains_symptom,高热
高热,symptom_of,前列腺炎
前列腺炎,check_item,尿酸度
尿酸度,checked_for,前列腺炎
前列腺炎,complication_to,充血
充血,complication_to,前列腺炎
前列腺炎,complication_to,精囊炎
精囊炎,complication_to,前列腺炎
前列腺炎,complication_to,附睾炎
附睾炎,complication_to,前列腺炎
前列腺炎,complication_to,勃起功能障碍
勃起功能障碍,complication_to,前列腺炎
前列腺炎,complication_to,细菌性前列腺炎
细菌性前列腺炎,complication_to,前列腺炎
前列腺炎,complication_to,痛风
痛风,complication_to,前列腺炎
前列腺炎,complication_to,早泄
早泄,complication_to,前列腺炎
前列腺炎,complication_to,慢性前列腺炎
慢性前列腺炎,complication_to,前列腺炎
前列腺炎,complication_to,疲劳
疲劳,complication_to,前列腺炎
前列腺炎,complication_to,淋巴结肿大
淋巴结肿大,complication_to,前列腺炎
前列腺炎,complication_to,水肿
水肿,complication_to,前列腺炎
前列腺炎,complication_to,失眠症
失眠症,complication_to,前列腺炎
前列腺炎,complication_to,尿潴留
尿潴留,complication_to,前列腺炎
前列腺炎,complication_to,排尿困难及尿潴留
排尿困难及尿潴留,complication_to,前列腺炎
前列腺炎,complication_to,血精
血精,complication_to,前列腺炎
前列腺炎,complication_to,乏力
乏力,complication_to,前列腺炎
前列腺炎,complication_to,性欲减退
性欲减退,complication_to,前列腺炎
前列腺炎,complication_to,疼痛
疼痛,complication_to,前列腺炎
前列腺炎,complication_to,紧张
紧张,complication_to,前列腺炎
前列腺炎,complication_to,发热
发热,complication_to,前列腺炎
前列腺炎,complication_to,性功能障碍
性功能障碍,complication_to,前列腺炎
前列腺炎,treated_by,托特罗定
托特罗定,to_treat,前列腺炎
前列腺炎,treated_by,对乙酰氨基酚异丙安替比林咖啡因
对乙酰氨基酚异丙安替比林咖啡因,to_treat,前列腺炎
前列腺炎,treated_by,吲哚美辛
吲哚美辛,to_treat,前列腺炎
前列腺炎,treated_by,特拉唑嗪
特拉唑嗪,to_treat,前列腺炎
前列腺炎,treated_by,氟氯西林
氟氯西林,to_treat,前列腺炎
前列腺炎,treated_by,坦洛新
坦洛新,to_treat,前列腺炎
前列腺炎,treated_by,小儿变应性亚败血症综合征
小儿变应性亚败血症综合征,to_treat,前列腺炎
前列腺炎,treated_by,复方磺胺甲噁唑
复方磺胺甲噁唑,to_treat,前列腺炎
前列腺炎,treated_by,泽桂癃爽
泽桂癃爽,to_treat,前列腺炎
前列腺炎,treated_by,阿米卡星
阿米卡星,to_treat,前列腺炎
前列腺结石,contains_symptom,尿频
尿频,symptom_of,前列腺结石
前列腺结石,contains_symptom,感染
感染,symptom_of,前列腺结石
前列腺结石,contains_symptom,压痛
压痛,symptom_of,前列腺结石
前列腺结石,contains_symptom,疼痛
疼痛,symptom_of,前列腺结石
前列腺结石,contains_symptom,前列腺炎
前列腺炎,symptom_of,前列腺结石
前列腺囊肿,complication_to,隐睾
隐睾,complication_to,前列腺囊肿
前列腺囊肿,check_item,膀胱镜检查
膀胱镜检查,checked_for,前列腺囊肿
前列腺囊肿,contains_symptom,感染
感染,symptom_of,前列腺囊肿
前列腺囊肿,contains_symptom,尿频
尿频,symptom_of,前列腺囊肿
前列腺疾病,contains_symptom,早泄
早泄,symptom_of,前列腺疾病
前列腺疾病,contains_symptom,尿痛....
尿痛....,symptom_of,前列腺疾病
前列腺疾病,contains_symptom,尿频
尿频,symptom_of,前列腺疾病
前列腺疾病,contains_symptom,排尿困难及尿潴留
排尿困难及尿潴留,symptom_of,前列腺疾病
前列腺疾病,contains_symptom,尿急
尿急,symptom_of,前列腺疾病
前列腺疾病,contains_symptom,血尿
血尿,symptom_of,前列腺疾病
前列腺疾病,contains_symptom,勃起功能障碍
勃起功能障碍,symptom_of,前列腺疾病
前列腺疾病,caused_by,前列腺癌
前列腺癌,lead_to,前列腺疾病
前列腺疾病,caused_by,前列腺增生
前列腺增生,lead_to,前列腺疾病
前列腺疾病,caused_by,前列腺炎
前列腺炎,lead_to,前列腺疾病
卡前列素,adverse_reaction,腹泻病
腹泻病,adverse_reaction_of,卡前列素
卡前列素,adverse_reaction,恶心
恶心,adverse_reaction_of,卡前列素
卡前列素,adverse_reaction,寒战
寒战,adverse_reaction_of,卡前列素
卡前列素,adverse_reaction,腹痛
腹痛,adverse_reaction_of,卡前列素
卡前列素,adverse_reaction,呕吐
呕吐,adverse_reaction_of,卡前列素
卡前列素,adverse_reaction,头痛
头痛,adverse_reaction_of,卡前列素
卡前列素,to_treat,出血......
出血......,treated_by,卡前列素
前十字韧带损伤,complication_to,骨折
骨折,complication_to,前十字韧带损伤
前十字韧带损伤,contains_symptom,关节疼痛
关节疼痛,symptom_of,前十字韧带损伤
前十字韧带损伤,contains_symptom,疼痛
疼痛,symptom_of,前十字韧带损伤
前十字韧带损伤,contains_symptom,无力
无力,symptom_of,前十字韧带损伤
