HEAD,RELATION,TAIL
转移癌,related_to,支气管肺癌
支气管肺癌,related_to,转移癌
转移癌,related_to,恶性肿瘤
恶性肿瘤,related_to,转移癌
转移癌,treated_by,碘131i化钠
碘131i化钠,to_treat,转移癌
转移癌,check_item,胸腹部垫枕试验
胸腹部垫枕试验,checked_for,转移癌
慢性心房颤动,contains_symptom,心电图异常
心电图异常,symptom_of,慢性心房颤动
慢性心房颤动,contains_symptom,高血压
高血压,symptom_of,慢性心房颤动
慢性心房颤动,related_to,中风
中风,related_to,慢性心房颤动
慢性心房颤动,related_to,充血性心力衰竭
充血性心力衰竭,related_to,慢性心房颤动
慢性心房颤动,related_to,甲状旁腺功能亢进症
甲状旁腺功能亢进症,related_to,慢性心房颤动
慢性心房颤动,check_item,心电图检查
心电图检查,checked_for,慢性心房颤动
慢性心房颤动,treated_by,地高辛
地高辛,to_treat,慢性心房颤动
慢性心房颤动,check_item,复方电解质
复方电解质,checked_for,慢性心房颤动
慢性心房颤动,check_item,转氨酶增高
转氨酶增高,checked_for,慢性心房颤动
慢性心房颤动,complication_to,充血性心力衰竭
充血性心力衰竭,complication_to,慢性心房颤动
慢性心房颤动,complication_to,强直性脊柱炎
强直性脊柱炎,complication_to,慢性心房颤动
慢性心房颤动,complication_to,中风
中风,complication_to,慢性心房颤动
慢性心房颤动,complication_to,肺栓塞
肺栓塞,complication_to,慢性心房颤动
慢性心房颤动,complication_to,心动过缓
心动过缓,complication_to,慢性心房颤动
慢性心房颤动,complication_to,脑栓塞
脑栓塞,complication_to,慢性心房颤动
尿促性素,to_treat,闭经
闭经,treated_by,尿促性素
尿促性素,adverse_reaction,卵巢囊肿
卵巢囊肿,adverse_reaction_of,尿促性素
尿促性素,adverse_reaction,恶心
恶心,adverse_reaction_of,尿促性素
尿促性素,adverse_reaction,出血
出血,adverse_reaction_of,尿促性素
尿促性素,adverse_reaction,腹泻病
腹泻病,adverse_reaction_of,尿促性素
尿促性素,adverse_reaction,呕吐
呕吐,adverse_reaction_of,尿促性素
尿促性素,to_treat,毒蛇咬伤
毒蛇咬伤,treated_by,尿促性素
尿促性素,to_treat,内分泌失调
内分泌失调,treated_by,尿促性素
尿促性素,to_treat,染色体异常
染色体异常,treated_by,尿促性素
水样白带,related_to,..阴道炎
..阴道炎,related_to,水样白带
水样白带,related_to,宫颈癌
宫颈癌,related_to,水样白带
水样白带,related_to,感染
感染,related_to,水样白带
水样白带,related_to,盆腔炎症
盆腔炎症,related_to,水样白带
水样白带,related_to,胎膜早破
胎膜早破,related_to,水样白带
水样白带,check_item,孕激素检查
孕激素检查,checked_for,水样白带
水样白带,related_to,白带
白带,related_to,水样白带
水样白带,related_to,脓性分泌物
脓性分泌物,related_to,水样白带
丘疹,related_to,湿疹
湿疹,related_to,丘疹
丘疹,related_to,丘疹性荨麻疹
丘疹性荨麻疹,related_to,丘疹
丘疹,related_to,痤疮
痤疮,related_to,丘疹
丘疹,related_to,感染
感染,related_to,丘疹
丘疹,related_to,生殖器疣
生殖器疣,related_to,丘疹
丘疹,related_to,皮疹
皮疹,related_to,丘疹
丘疹,related_to,性病
性病,related_to,丘疹
打喷嚏,related_to,......咳嗽
......咳嗽,related_to,打喷嚏
打喷嚏,related_to,发热
发热,related_to,打喷嚏
打喷嚏,related_to,普通感冒
普通感冒,related_to,打喷嚏
打喷嚏,related_to,变应性鼻炎
变应性鼻炎,related_to,打喷嚏
打喷嚏,related_to,急性上呼吸道感染
急性上呼吸道感染,related_to,打喷嚏
打喷嚏,related_to,鼻炎
鼻炎,related_to,打喷嚏
打喷嚏,check_item,耳鼻咽喉ct检查
耳鼻咽喉ct检查,checked_for,打喷嚏
中耳胆脂瘤,complication_to,脑膜炎
脑膜炎,complication_to,中耳胆脂瘤
中耳胆脂瘤,contains_symptom,听力下降
听力下降,symptom_of,中耳胆脂瘤
中耳胆脂瘤,contains_symptom,耳聋
耳聋,symptom_of,中耳胆脂瘤
中耳胆脂瘤,contains_symptom,中耳炎
中耳炎,symptom_of,中耳胆脂瘤
中耳胆脂瘤,contains_symptom,感染
感染,symptom_of,中耳胆脂瘤
中耳胆脂瘤,contains_symptom,高血压
高血压,symptom_of,中耳胆脂瘤
中耳胆脂瘤,contains_symptom,疼痛...
疼痛...,symptom_of,中耳胆脂瘤
中耳胆脂瘤,related_to,外耳道疖肿
外耳道疖肿,related_to,中耳胆脂瘤
中耳胆脂瘤,related_to,咽鼓管炎
咽鼓管炎,related_to,中耳胆脂瘤
中耳胆脂瘤,related_to,感染
感染,related_to,中耳胆脂瘤
中耳胆脂瘤,treated_by,过氧化氢溶液
过氧化氢溶液,to_treat,中耳胆脂瘤
嗜酸性粒细胞增多,related_to,变应性鼻炎
变应性鼻炎,related_to,嗜酸性粒细胞增多
嗜酸性粒细胞增多,related_to,x综合征
x综合征,related_to,嗜酸性粒细胞增多
嗜酸性粒细胞增多,related_to,寄生虫病
寄生虫病,related_to,嗜酸性粒细胞增多
嗜酸性粒细胞增多,related_to,哮喘
哮喘,related_to,嗜酸性粒细胞增多
嗜酸性粒细胞增多,related_to,皮疹
皮疹,related_to,嗜酸性粒细胞增多
嗜酸性粒细胞增多,related_to,肿瘤
肿瘤,related_to,嗜酸性粒细胞增多
嗜酸性粒细胞增多,related_to,暴发性痤疮
暴发性痤疮,related_to,嗜酸性粒细胞增多
嗜酸性粒细胞增多,related_to,湿疹
湿疹,related_to,嗜酸性粒细胞增多
嗜酸性粒细胞增多,related_to,.
.,related_to,嗜酸性粒细胞增多
小儿柴桂退热颗粒,to_treat,口渴
口渴,treated_by,小儿柴桂退热颗粒
小儿柴桂退热颗粒,to_treat,病毒感染
病毒感染,treated_by,小儿柴桂退热颗粒
小儿柴桂退热颗粒,to_treat,幼儿急疹
幼儿急疹,treated_by,小儿柴桂退热颗粒
小儿柴桂退热颗粒,to_treat,小儿变应性亚败血症综合征
小儿变应性亚败血症综合征,treated_by,小儿柴桂退热颗粒
小儿柴桂退热颗粒,to_treat,发热
发热,treated_by,小儿柴桂退热颗粒
尿路结石,related_to,尿道结石
尿道结石,related_to,尿路结石
尿路结石,related_to,泌尿道感染
泌尿道感染,related_to,尿路结石
尿路结石,related_to,巨输尿管
巨输尿管,related_to,尿路结石
尿路结石,related_to,感染
感染,related_to,尿路结石
尿路结石,related_to,腰痛
腰痛,related_to,尿路结石
尿路结石,related_to,前列腺钙化
前列腺钙化,related_to,尿路结石
尿路结石,related_to,...结石
...结石,related_to,尿路结石
尿路结石,related_to,尿常规异常
尿常规异常,related_to,尿路结石
尿路结石,related_to,疼痛...
疼痛...,related_to,尿路结石
小柴胡冲剂,to_treat,贫血
贫血,treated_by,小柴胡冲剂
小柴胡冲剂,to_treat,发热
发热,treated_by,小柴胡冲剂
小柴胡冲剂,to_treat,急性上呼吸道感染
急性上呼吸道感染,treated_by,小柴胡冲剂
小柴胡冲剂,to_treat,炎症性肠病
炎症性肠病,treated_by,小柴胡冲剂
小柴胡冲剂,to_treat,呼吸道白喉
呼吸道白喉,treated_by,小柴胡冲剂
必亮,adverse_reaction,.
.,adverse_reaction_of,必亮
必亮,to_treat,皮肤病
皮肤病,treated_by,必亮
必亮,to_treat,股癣
股癣,treated_by,必亮
必亮,to_treat,脚癣
脚癣,treated_by,必亮
必亮,to_treat,紧张
紧张,treated_by,必亮
必亮,to_treat,小儿急性阑尾炎
小儿急性阑尾炎,treated_by,必亮
必亮,to_treat,花斑癣
花斑癣,treated_by,必亮
必亮,to_treat,传染性红斑
传染性红斑,treated_by,必亮
急性播散性脑脊髓炎,contains_symptom,发热
发热,symptom_of,急性播散性脑脊髓炎
急性播散性脑脊髓炎,contains_symptom,呕吐
呕吐,symptom_of,急性播散性脑脊髓炎
急性播散性脑脊髓炎,contains_symptom,头痛
头痛,symptom_of,急性播散性脑脊髓炎
急性播散性脑脊髓炎,contains_symptom,疼痛...
疼痛...,symptom_of,急性播散性脑脊髓炎
急性播散性脑脊髓炎,contains_symptom,皮疹
皮疹,symptom_of,急性播散性脑脊髓炎
急性播散性脑脊髓炎,contains_symptom,头晕
头晕,symptom_of,急性播散性脑脊髓炎
急性播散性脑脊髓炎,contains_symptom,惊厥
惊厥,symptom_of,急性播散性脑脊髓炎
急性播散性脑脊髓炎,contains_symptom,脑炎
脑炎,symptom_of,急性播散性脑脊髓炎
急性播散性脑脊髓炎,contains_symptom,出血
出血,symptom_of,急性播散性脑脊髓炎
急性播散性脑脊髓炎,contains_symptom,感染
感染,symptom_of,急性播散性脑脊髓炎
急性播散性脑脊髓炎,contains_symptom,hiv感染
hiv感染,symptom_of,急性播散性脑脊髓炎
急性播散性脑脊髓炎,treated_by,人血丙种球蛋白
人血丙种球蛋白,to_treat,急性播散性脑脊髓炎
急性播散性脑脊髓炎,related_to,感染
感染,related_to,急性播散性脑脊髓炎
急性播散性脑脊髓炎,related_to,乙型肝炎
乙型肝炎,related_to,急性播散性脑脊髓炎
急性播散性脑脊髓炎,related_to,梅毒
梅毒,related_to,急性播散性脑脊髓炎
急性播散性脑脊髓炎,related_to,乙肝携带者
乙肝携带者,related_to,急性播散性脑脊髓炎
急性播散性脑脊髓炎,related_to,肝硬化
肝硬化,related_to,急性播散性脑脊髓炎
急性播散性脑脊髓炎,treated_by,泼尼松
泼尼松,to_treat,急性播散性脑脊髓炎
急性播散性脑脊髓炎,treated_by,冻干人血浆
冻干人血浆,to_treat,急性播散性脑脊髓炎
急性播散性脑脊髓炎,treated_by,甲泼尼龙
甲泼尼龙,to_treat,急性播散性脑脊髓炎
急性播散性脑脊髓炎,complication_to,泌尿道感染
泌尿道感染,complication_to,急性播散性脑脊髓炎
急性播散性脑脊髓炎,caused_by,病毒感染
病毒感染,lead_to,急性播散性脑脊髓炎
罗红霉素,to_treat,咽炎
咽炎,treated_by,罗红霉素
罗红霉素,to_treat,支气管炎
支气管炎,treated_by,罗红霉素
罗红霉素,to_treat,肺炎
肺炎,treated_by,罗红霉素
罗红霉素,to_treat,上呼吸道感染
上呼吸道感染,treated_by,罗红霉素
罗红霉素,to_treat,呼吸道感染
呼吸道感染,treated_by,罗红霉素
罗红霉素,to_treat,扁桃体炎
扁桃体炎,treated_by,罗红霉素
罗红霉素,to_treat,气管炎
气管炎,treated_by,罗红霉素
罗红霉素,to_treat,中耳炎
中耳炎,treated_by,罗红霉素
罗红霉素,to_treat,急性支气管炎
急性支气管炎,treated_by,罗红霉素
罗红霉素,to_treat,感染
感染,treated_by,罗红霉素
罗红霉素,to_treat,鼻旁窦炎
鼻旁窦炎,treated_by,罗红霉素
罗红霉素,to_treat,......咳嗽
......咳嗽,treated_by,罗红霉素
罗红霉素,to_treat,发热
发热,treated_by,罗红霉素
罗红霉素,adverse_reaction,腹痛
腹痛,adverse_reaction_of,罗红霉素
罗红霉素,adverse_reaction,头昏
头昏,adverse_reaction_of,罗红霉素
罗红霉素,adverse_reaction,呕吐
呕吐,adverse_reaction_of,罗红霉素
罗红霉素,adverse_reaction,荨麻疹
荨麻疹,adverse_reaction_of,罗红霉素
罗红霉素,adverse_reaction,头痛
头痛,adverse_reaction_of,罗红霉素
罗红霉素,adverse_reaction,皮疹
皮疹,adverse_reaction_of,罗红霉素
罗红霉素,adverse_reaction,过敏性休克
过敏性休克,adverse_reaction_of,罗红霉素
罗红霉素,adverse_reaction,胃肠道症状
胃肠道症状,adverse_reaction_of,罗红霉素
罗红霉素,adverse_reaction,头晕
头晕,adverse_reaction_of,罗红霉素
罗红霉素,adverse_reaction,瘙痒
瘙痒,adverse_reaction_of,罗红霉素
罗红霉素,adverse_reaction,恶心
恶心,adverse_reaction_of,罗红霉素
罗红霉素,adverse_reaction,腹泻病
腹泻病,adverse_reaction_of,罗红霉素
罗红霉素,to_treat,毒蛇咬伤
毒蛇咬伤,treated_by,罗红霉素
胃切除术后内疝,contains_symptom,疼痛...
疼痛...,symptom_of,胃切除术后内疝
胃切除术后内疝,contains_symptom,呕吐
呕吐,symptom_of,胃切除术后内疝
胃切除术后内疝,contains_symptom,......压痛
......压痛,symptom_of,胃切除术后内疝
胃切除术后内疝,contains_symptom,出血
出血,symptom_of,胃切除术后内疝
胃切除术后内疝,contains_symptom,腹胀
腹胀,symptom_of,胃切除术后内疝
胃切除术后内疝,contains_symptom,淋巴结节
淋巴结节,symptom_of,胃切除术后内疝
胃切除术后内疝,contains_symptom,结节
结节,symptom_of,胃切除术后内疝
胃切除术后内疝,related_to,肿瘤
肿瘤,related_to,胃切除术后内疝
胃切除术后内疝,related_to,类肉瘤病
类肉瘤病,related_to,胃切除术后内疝
胃切除术后内疝,treated_by,齐多夫定拉米夫定
齐多夫定拉米夫定,to_treat,胃切除术后内疝
颅脑mri检查,related_to,头晕
头晕,related_to,颅脑mri检查
颅脑mri检查,related_to,垂体瘤
垂体瘤,related_to,颅脑mri检查
颅脑mri检查,related_to,高血压脑出血
高血压脑出血,related_to,颅脑mri检查
颈静脉球瘤,complication_to,肿瘤
肿瘤,complication_to,颈静脉球瘤
颈静脉球瘤,contains_symptom,肿瘤
肿瘤,symptom_of,颈静脉球瘤
颈静脉球瘤,contains_symptom,感染
感染,symptom_of,颈静脉球瘤
颈静脉球瘤,contains_symptom,出血
出血,symptom_of,颈静脉球瘤
颈静脉球瘤,contains_symptom,疼痛...
疼痛...,symptom_of,颈静脉球瘤
颈静脉球瘤,contains_symptom,微循环障碍
微循环障碍,symptom_of,颈静脉球瘤
颈静脉球瘤,contains_symptom,水肿
水肿,symptom_of,颈静脉球瘤
颈静脉球瘤,related_to,前庭神经元炎
前庭神经元炎,related_to,颈静脉球瘤
颈静脉球瘤,related_to,敏感性皮肤
敏感性皮肤,related_to,颈静脉球瘤
颈静脉球瘤,related_to,前列腺癌
前列腺癌,related_to,颈静脉球瘤
颈静脉球瘤,related_to,乙状结肠间疝
乙状结肠间疝,related_to,颈静脉球瘤
颈静脉球瘤,treated_by,齐多夫定拉米夫定
齐多夫定拉米夫定,to_treat,颈静脉球瘤
甲种胎儿球蛋白试验,related_to,紧张
紧张,related_to,甲种胎儿球蛋白试验
甲种胎儿球蛋白试验,related_to,转氨酶增高
转氨酶增高,related_to,甲种胎儿球蛋白试验
甲种胎儿球蛋白试验,related_to,血清甲胎蛋白升高
血清甲胎蛋白升高,related_to,甲种胎儿球蛋白试验
甲种胎儿球蛋白试验,related_to,肝炎
肝炎,related_to,甲种胎儿球蛋白试验
甲种胎儿球蛋白试验,related_to,肝癌
肝癌,related_to,甲种胎儿球蛋白试验
甲种胎儿球蛋白试验,related_to,肝功能衰竭
肝功能衰竭,related_to,甲种胎儿球蛋白试验
甲种胎儿球蛋白试验,related_to,乙肝携带者
乙肝携带者,related_to,甲种胎儿球蛋白试验
甲种胎儿球蛋白试验,related_to,肿瘤
肿瘤,related_to,甲种胎儿球蛋白试验
甲种胎儿球蛋白试验,related_to,肝硬化
肝硬化,related_to,甲种胎儿球蛋白试验
晨僵,related_to,疼痛...
疼痛...,related_to,晨僵
晨僵,related_to,关节疼痛
关节疼痛,related_to,晨僵
晨僵,related_to,类风湿关节炎
类风湿关节炎,related_to,晨僵
晨僵,related_to,卡普兰综合征
卡普兰综合征,related_to,晨僵
晨僵,related_to,口腔黏膜炎
口腔黏膜炎,related_to,晨僵
晨僵,related_to,类风湿性关节炎的肾损害
类风湿性关节炎的肾损害,related_to,晨僵
晨僵,related_to,痛风
痛风,related_to,晨僵
尼美舒利,adverse_reaction,出血
出血,adverse_reaction_of,尼美舒利
尼美舒利,adverse_reaction,乏力
乏力,adverse_reaction_of,尼美舒利
尼美舒利,adverse_reaction,腹泻病
腹泻病,adverse_reaction_of,尼美舒利
尼美舒利,adverse_reaction,头痛
头痛,adverse_reaction_of,尼美舒利
尼美舒利,to_treat,痛风
痛风,treated_by,尼美舒利
尼美舒利,to_treat,疼痛...
疼痛...,treated_by,尼美舒利
尼美舒利,to_treat,骨关节炎
骨关节炎,treated_by,尼美舒利
尼美舒利,to_treat,感染
感染,treated_by,尼美舒利
尼美舒利,to_treat,发热
发热,treated_by,尼美舒利
尼美舒利,to_treat,呼吸道感染
呼吸道感染,treated_by,尼美舒利
尼美舒利,to_treat,尿道炎
尿道炎,treated_by,尼美舒利
尼美舒利,to_treat,骨性关节炎
骨性关节炎,treated_by,尼美舒利
尼美舒利,to_treat,中耳炎
中耳炎,treated_by,尼美舒利
尼美舒利,to_treat,..腱鞘炎
..腱鞘炎,treated_by,尼美舒利
尼美舒利,to_treat,肺炎
肺炎,treated_by,尼美舒利
